SubjectID,Cluster,CompileCount,CompileSpanMinutes,CompileSuccessRate,MinutesFromGlobalFirstCompile,FracLong,MinutesToGlobalLastCompile,SessionCount
1955503c30105cc4a497caa259a72dc98402fde3f4140d32522e6ff78e3f7a91,1,17.3,9947.258333333337,0.9926535087719298,92532.30333333332,0.3078905401370983,50420.655000000006,4.6
1a068472e9ef841b24938b7df8b2ab02c2a8413a3d296b08cfa2bc850fb12416,1,24.235294117647054,8044.232352941177,0.984567901234568,51393.47352941177,0.3040610694235935,93462.51078431372,7.0588235294117645
1ae1a8fda39b0a08223b7c133df0544c6f5e0a426d6e94ec3cc750f789edcb35,1,25.321428571428573,4940.35119047619,0.9906190230889046,72124.88333333333,0.1948134110018125,75834.98214285716,5.321428571428571
1bc139a2fac5f3a4e9e8b5f1bf396a36f1265cb9eddc9861f6c6cb42c6339baf,3,4.0,28.566666666666663,1.0,28785.43333333333,0.3333333333333333,124086.21666666666,2.0
1c54f448acb42f7f2b0f0366281c646cb361c9ba92649910f667174047d67c8c,4,30.384615384615383,5185.991666666667,0.918054562424747,65067.65448717949,0.253063643438893,82646.57051282052,5.923076923076923
1cf5a5b3a82d1a98fe9348a3f8218e48a822f8dfe648bc8a7618ce0ffe4bcfcc,3,19.0,49.05,1.0,2536.6666666666665,0.1666666666666666,150314.5,4.0
1d1e40d20015a710d88989d27cb0774eab546a1fcd6bf238e1e0b4ca6eeab91f,3,19.0,52.3,1.0,11183.933333333332,0.1666666666666666,141663.98333333334,4.0
1d28d26265db37b86a417fe273dbdc1879d14550198ad32c4f915761b71792d3,3,11.5,5040.654166666667,1.0,42373.25,0.2708333333333333,105486.3125,2.75
1d4756916e141e1deb229d2ee9be02e3a67ea00ce3e7bb40d430cc9c910828bd,1,30.846153846153847,9996.997435897436,1.0,45688.41282051282,0.1978324935805049,97214.80641025644,5.6923076923076925
1e4bd7a0b3b2a3fa26cac02e2092197da372fd0486a4358d5a50b3eda7e211ce,3,26.25,5418.299999999999,0.9827586206896552,38652.97083333333,0.1821428571428571,108828.94583333332,4.5
1eb9fcdd11ecf4f8e74678add97618060234094e6ccc3af8e164aa2e2afdae27,1,26.363636363636363,7303.015151515151,0.98989898989899,50759.6393939394,0.1704870236480847,94837.56212121212,4.636363636363637
1f73494a9d3e90127d71b87566f97f9f8d30c8364f496bef12344c8ec5ab8f3b,1,28.444444444444443,6023.228703703703,1.0,61331.27592592593,0.2561237270632621,85545.71203703704,5.944444444444445
1fa452f77d4cc771277af1649218b9dd0cefabd80eeaa7089b2ddc0271bf11ad,3,31.0,63.85,1.0,20306.466666666667,0.1666666666666666,132529.9,6.0
20aeb7444b8fb2fc3965e9f94b6ae672aedb47628869006ad7133d8292539df4,4,31.875,5927.334722222222,0.959488471678803,54721.34791666667,0.1930641675952068,92251.53402777776,5.958333333333333
